小区编号,小区栋数,小区户数（户）,小区人口数（人）,小区横坐标,小区纵坐标,街道编号,所属区域,最近路口节点,路口路线距离
1247,3,107,264,89.910500000002,18.9283333333326,H0049,净月区,2218,69.20857909556435
1248,10,367,777,74.5130000000032,26.0569999999992,H0058,净月区,4854,199.92231970459466
1249,2,58,142,86.7997500000008,15.7760000000001,H0049,净月区,4517,38.589652038683305
1250,2,402,884,68.3812500000016,7.19899999999996,H0058,净月区,4534,146.31525962746863
1251,2,80,174,64.2294999999997,22.2833333333341,H0023,净月区,854,177.56140844056122
1252,9,374,792,80.9002500000027,8.19966666666735,H0058,净月区,2191,176.04014410843143
1253,2,312,1018,79.0160000000029,23.2163333333328,H0058,净月区,4452,334.47662471357717
1254,11,1448,3546,67.1697500000015,9.82766666666635,H0053,净月区,9330,41.63640697492277
1255,12,260,663,78.4255000000016,6.31966666666746,H0059,净月区,2089,230.5446573664563
1256,2,28,82,85.0355,13.6729999999995,H0036,净月区,2141,402.8549203021444
1257,9,797,1685,73.6725000000007,15.3463333333335,H0053,净月区,6423,169.66012068601964
1258,4,135,483,79.6025,24.1599999999996,H0053,净月区,3517,294.55190766842725
1259,2,68,244,84.1150000000006,17.3693333333323,H0044,净月区,7489,117.85856988798919
1260,4,795,1681,77.4265000000014,22.617333333334,H0055,净月区,3509,35.083845627141706
1261,2,60,128,85.9502499999998,17.4196666666665,H0055,净月区,4853,105.08717390386695
1262,2,90,254,81.4422500000021,8.55966666666556,H0031,净月区,2084,138.368888707023
1263,5,169,551,91.6790000000027,20.0906666666659,H0055,净月区,2219,332.939144511694
1264,10,852,3048,78.7370000000003,23.6486666666664,H0055,净月区,3512,327.1797885199664
1265,4,139,452,80.6905000000029,12.5186666666674,H0055,净月区,2094,230.7872042820291
1266,4,139,452,82.1560000000012,17.3933333333333,H0055,净月区,7487,114.1591902169979
1267,22,564,1836,82.497250000003,4.52333333333381,H0055,净月区,8489,475.5178036811558
1268,2,110,422,84.089500000001,12.2816666666665,H0055,净月区,2138,375.2004154468489
1269,28,1598,3275,31.917,29.5123333333341,I0036,汽开区,1375,255.25489036965712
1270,33,2147,4948,27.8380000000027,27.2776666666677,I0038,汽开区,7922,193.9100411260932
1271,16,642,1720,41.7375,42.6246666666662,I0012,汽开区,734,146.28583558283472
1272,10,927,2485,41.3462500000001,42.4473333333329,I0012,汽开区,734,22.312883453109166
1273,9,964,2020,40.1620000000023,43.8230000000009,I0040,汽开区,3545,36.78174397414997
1274,13,1137,2620,20.7505000000019,27.9280000000005,I0038,汽开区,7813,124.63779615844543
1275,10,1522,3507,21.6497500000017,25.0960000000002,I0038,汽开区,2792,47.872187240067746
1276,8,1797,4206,44.0292500000012,43.4209999999998,I0016,汽开区,9138,173.14353243230318
1277,17,1082,2494,24.7177500000007,25.1403333333329,I0038,汽开区,2788,164.31075912608588
1278,25,1952,6396,24.866750000001,27.054666666667,I0019,汽开区,7841,189.26643086577621
1279,5,649,1590,37.3557499999997,37.5709999999998,I0044,汽开区,7903,128.33366654871563
1280,11,1175,2536,29.9200000000006,28.4779999999998,I0022,汽开区,8613,119.40168435060279
1281,10,1216,2980,36.6772500000003,37.0790000000009,I0044,汽开区,7904,146.83262041495087
1282,19,1138,2471,45.6907500000021,40.8956666666664,I0015,汽开区,5606,118.21063490500762
1283,17,978,2111,23.1250000000003,27.8253333333325,I0022,汽开区,7840,237.30387958036914
1284,5,289,624,42.7752500000018,44.213999999999,I0011,汽开区,3497,47.74719322055581
1285,10,838,1794,26.8717500000015,22.8773333333336,I0023,汽开区,119,308.2331482697516
1286,3,665,1394,41.382500000001,44.4910000000007,I0040,汽开区,755,82.0542968636058
1287,10,625,1310,41.3975000000022,43.738,I0040,汽开区,523,30.07793290824877
1288,9,749,1603,26.1607500000025,23.3980000000003,I0023,汽开区,8295,536.3617686457246
1289,24,1282,3352,21.9987500000016,34.2389999999995,I0020,汽开区,2726,238.0245356093009
1290,8,530,1134,25.6962500000029,25.7606666666656,I0023,汽开区,2812,126.39566172646452
1291,21,1413,3160,22.115000000003,35.1506666666666,I0018,汽开区,2725,316.755586786287
1292,7,964,2204,35.9975000000006,41.5166666666664,I0045,汽开区,7928,104.67770170306316
1293,10,374,1088,25.7802500000004,25.2986666666667,I0024,汽开区,2855,181.21530372466069
1294,10,818,2773,41.0862500000029,37.3443333333322,I0043,汽开区,7084,12.901085294488482
1295,21,1460,3714,24.3842500000007,35.0423333333344,I0021,汽开区,3029,296.23177175873343
1296,9,593,1215,31.0917500000016,27.6896666666673,I0024,汽开区,8292,249.21102140769443
1297,4,595,1301,33.1487500000023,31.2483333333328,I0037,汽开区,613,129.6576269406142
1298,12,1139,3314,23.6812500000028,26.5060000000001,I0024,汽开区,2782,313.51752195461495
1299,21,1060,2317,31.9315000000024,30.6339999999992,I0037,汽开区,1375,125.27495548182907
1300,2,213,499,43.538250000001,42.1493333333345,I0016,汽开区,7236,38.83238648340277
1301,20,2231,4868,18.8082500000029,35.8736666666673,I0018,汽开区,4372,54.484924300728615
1302,13,1558,3358,25.7020000000026,28.8836666666678,I0025,汽开区,3004,354.5646844851825
1303,19,1482,3388,34.4215000000006,39.4936666666676,I0045,汽开区,833,276.1859050161016
1304,4,427,920,23.54725,27.5013333333334,I0025,汽开区,7839,303.2835436817312
1305,3,337,706,41.9767499999999,44.5196666666661,I0040,汽开区,3491,103.16191080108062
1306,7,527,1095,46.4025000000028,43.7546666666672,I0017,汽开区,2917,118.49865514415603
1307,8,611,1270,44.5287500000013,43.0363333333332,I0017,汽开区,1351,185.874012059212
1308,9,745,1725,26.2985000000029,34.3080000000005,I0035,汽开区,2668,214.82271298883177
1309,10,708,1751,30.2597500000026,36.4146666666656,I0042,汽开区,912,86.92655368248444
1310,2,217,543,39.9700000000003,42.280333333333,I0050,汽开区,752,71.12929648061741
1311,2,375,842,42.61275,39.306000000001,I0041,汽开区,159,104.75362760289947
1312,5,348,751,42.6125000000006,43.4956666666674,I0011,汽开区,9162,120.45972501689474
1313,13,589,1364,27.225750000003,35.0076666666676,I0035,汽开区,399,105.2530065027053
1314,7,468,1023,33.5732499999999,32.6343333333341,I0037,汽开区,7101,104.33108574308548
1315,19,1195,2683,36.1420000000017,37.9089999999991,I0041,汽开区,3834,59.2824219625151
1316,8,736,1708,34.8717500000006,38.2336666666655,I0052,汽开区,2702,45.91135071440654
1317,9,376,871,30.8555000000013,30.2333333333327,I0035,汽开区,7848,257.6415729183933
1318,5,278,644,25.6335000000014,22.9616666666672,I0035,汽开区,2789,383.2147313333459
1319,1,237,513,37.3422500000018,42.1669999999992,I0051,汽开区,542,128.1093334165516
1320,10,587,1318,41.3335000000004,39.3466666666669,I0041,汽开区,7128,64.5838418320329
1321,4,350,733,39.3822500000027,42.0929999999989,I0040,汽开区,876,153.32200363982156
1322,8,402,1077,42.8722500000021,38.9313333333329,I0012,汽开区,7239,127.87304106427635
1323,4,244,625,38.9172500000008,40.2463333333335,I0053,汽开区,9916,79.25302108536702
1324,13,697,1614,32.4242500000018,38.0306666666665,I0035,汽开区,2713,144.9421236218191
1325,8,560,1425,31.2550000000016,36.7200000000002,I0021,汽开区,830,81.90932430450596
1326,19,1055,2245,40.8480000000004,40.1509999999992,I0046,汽开区,7743,52.613181685956874
1327,11,547,1392,27.1967500000017,35.4806666666671,I0021,汽开区,399,256.4068936499587
1328,13,665,1692,32.8660000000021,38.1799999999994,I0021,汽开区,2713,279.28437190635395
1329,5,179,372,29.4472500000005,26.909666666666,I0010,汽开区,2807,101.16372307195321
1330,1,160,340,38.9335000000024,42.5503333333334,I0046,汽开区,751,45.742288724365984
1331,13,1068,2389,27.7042500000029,34.8186666666663,I0027,汽开区,105,111.07034823782796
1332,17,597,1270,36.10325,39.4323333333328,I0046,汽开区,622,148.75784351472464
1333,10,571,1277,22.9774999999997,34.4733333333333,I0029,汽开区,7761,127.59925937811751
1334,8,331,704,36.2205000000024,38.6796666666669,I0046,汽开区,623,24.72082846542849
1335,16,1068,2200,29.0014999999997,36.2336666666678,I0048,汽开区,954,117.70154784110903
1336,16,760,1700,23.3337500000026,35.4473333333327,I0030,汽开区,7762,75.36754560024262
1337,20,834,3013,28.100000000002,35.8326666666666,I0048,汽开区,953,277.4403672942283
1338,1,80,167,43.3082500000026,43.5299999999993,I0017,汽开区,9138,68.56386723145997
1339,1,90,192,40.96075,43.8433333333326,I0048,汽开区,6427,22.59584874388238
1340,2,128,399,42.7160000000022,36.5443333333341,I0009,汽开区,4222,23.470119139774454
1341,3,358,772,42.3410000000004,39.722,I0011,汽开区,7754,103.8634122899805
1342,3,326,830,30.999750000003,37.2413333333341,I0048,汽开区,830,105.3286340889083
1343,8,416,1422,25.8552500000029,36.0923333333337,I0039,汽开区,3015,144.17305167233366
1344,16,770,1961,37.2372500000004,39.3076666666659,I0011,汽开区,206,53.69202216683425
1345,17,1290,3286,30.4270000000031,35.5846666666674,I0009,汽开区,573,78.22746075397832
1346,13,1134,3528,28.3797500000027,36.6796666666668,I0011,汽开区,953,118.66320773986578
1347,15,1054,2275,31.6557500000023,33.2920000000006,I0034,汽开区,568,32.37596914006371
1348,1,62,180,20.9857500000012,29.9049999999994,I0047,汽开区,7795,430.0321800874782
1349,8,285,615,42.0947500000004,38.2983333333324,I0034,汽开区,3500,322.4708973935747
1350,2,75,162,41.9075000000007,43.5240000000003,I0014,汽开区,9147,39.047768990399014
1351,1,76,158,46.6377500000021,41.3866666666678,I0014,汽开区,1360,126.043282216863
1352,7,548,1182,35.8160000000005,40.9610000000005,I0034,汽开区,4500,85.12648262677268
1353,4,276,563,25.8972499999999,35.1986666666662,I0039,汽开区,3015,378.6141800621177
1354,3,172,358,43.5425000000009,42.6329999999998,I0034,汽开区,7238,87.20105789382784
1355,20,1358,2908,30.8194999999998,32.7603333333334,I0047,汽开区,607,14.639904067299923
1356,16,893,2092,32.3312500000021,37.2203333333327,I0047,汽开区,956,43.84369432933612
1357,8,526,1232,32.8100000000013,36.4026666666675,I0039,汽开区,1372,94.48045520580672
1358,3,215,459,34.1185000000017,38.0283333333343,I0026,汽开区,2700,107.27299090536954
1359,10,743,1591,29.3227500000022,35.1789999999994,I0039,汽开区,612,72.6071046421051
1360,4,271,661,45.3195000000015,41.5143333333343,I0013,汽开区,1322,28.271496442366374
1361,10,594,1272,33.0402500000027,35.9600000000005,I0033,汽开区,1371,112.37515230347141
1362,9,412,882,36.2102499999999,39.5076666666678,I0002,汽开区,622,125.92766660215212
1363,7,364,743,23.84275,34.0973333333328,I0028,汽开区,7882,127.11607294154169
1364,10,645,1373,32.804500000001,34.7863333333341,I0033,汽开区,7910,108.57622559495329
1365,1,60,155,39.025500000001,42.2203333333329,I0054,汽开区,751,64.63364215196083
1366,5,326,663,35.1732499999997,39.6029999999996,I0002,汽开区,832,118.53475601689844
1367,5,183,372,34.0560000000032,38.7393333333345,I0002,汽开区,667,125.24648954462292
1368,7,347,840,35.1485000000018,37.1406666666658,I0001,汽开区,2709,37.4511847494758
1369,1,270,654,41.673000000003,40.7780000000007,I0001,汽开区,155,8.186171537588042
1370,3,187,545,33.3157499999999,33.2040000000002,I0001,汽开区,823,112.84055642828295
1371,2,123,298,34.753000000002,38.5166666666663,I0001,汽开区,666,57.817279077532
1372,1,75,153,24.5725000000014,34.1933333333344,I0028,汽开区,7882,120.9994644618526
1373,1,81,194,44.6602499999997,40.3956666666664,I0001,汽开区,4005,179.54353143500072
1374,2,139,374,32.9050000000031,39.2923333333333,I0001,汽开区,649,293.45484634606333
1375,13,685,1996,33.0314999999999,34.9839999999991,I0003,汽开区,7909,123.208643852624
1376,10,682,1987,32.1190000000016,36.0309999999989,I0003,汽开区,828,123.22534815657616
1377,15,811,1939,41.1532500000007,41.0946666666661,I0003,汽开区,152,12.715112128952551
1378,13,837,1707,31.8290000000019,35.3706666666677,I0004,汽开区,827,132.92520459252384
1379,4,325,663,31.4782500000028,34.4923333333327,I0004,汽开区,2712,102.96291861515512
1380,4,208,440,25.5322500000013,35.090333333334,I0004,汽开区,3029,316.66881406219875
1381,1,50,120,43.6322500000017,43.895999999999,I0004,汽开区,9164,65.43413703755088
1382,3,138,329,36.1830000000012,36.433,I0004,汽开区,7905,91.89225029350004
1383,2,70,167,41.3807500000019,38.0533333333328,I0005,汽开区,621,199.8417447476764
1384,7,251,600,38.1730000000005,37.5493333333334,I0005,汽开区,1273,115.02280310347263
1385,1,201,455,43.3030000000016,44.2773333333335,I0005,汽开区,3475,64.19685281339756
1386,1,65,147,45.6907500000021,40.8956666666664,I0005,汽开区,5606,118.21063490500762
1387,11,703,1896,31.1880000000002,32.1430000000002,I0005,汽开区,6460,59.558260820546295
1388,17,913,2066,30.147000000003,27.5859999999994,I0031,汽开区,2808,201.37481208073254
1389,1,126,285,41.4027500000032,40.6326666666672,I0031,汽开区,7129,26.152458851886543
1390,1,139,315,43.1232500000007,43.3376666666661,I0031,汽开区,5607,8.498216073662588
1391,5,263,556,23.9185000000006,33.8213333333333,I0031,汽开区,7882,120.17917290461227
1392,7,457,1034,34.9710000000023,36.639000000001,I0031,汽开区,3845,50.22108178816957
1393,1,198,448,45.9027499999998,40.1363333333341,I0031,汽开区,4288,227.78113846466144
1394,3,218,494,32.1595000000023,32.6533333333335,I0031,汽开区,565,67.41257067063654
1395,3,202,433,41.4652500000017,41.7413333333343,I0031,汽开区,3470,44.666014960349976
1396,3,191,409,33.1617500000014,39.2066666666674,I0032,汽开区,649,259.7656051130189
1397,1,163,332,42.5125000000008,44.2586666666666,I0006,汽开区,3491,95.61589323889581
1398,3,124,253,31.1330000000005,38.388,I0032,汽开区,831,193.52189250763175
1399,2,131,267,36.2297500000004,36.0790000000009,I0006,汽开区,2706,129.73082286090354
1400,1,111,226,41.8987500000014,40.4649999999999,I0006,汽开区,7753,31.128843416661987
1401,7,533,1086,32.745000000002,34.0253333333322,I0032,汽开区,825,109.93167995574042
1402,4,187,381,31.5422500000011,38.1796666666669,I0032,汽开区,9714,223.1524464676971
1403,1,37,102,32.9050000000031,39.2923333333333,I0049,汽开区,649,293.45484634606333
1404,4,207,421,38.1365000000002,40.7923333333334,I0032,汽开区,4025,298.33594741869393
1405,5,231,908,25.5097500000012,34.5063333333329,I0032,汽开区,3029,194.82816083059305
1406,4,267,744,35.6472500000002,40.5273333333322,I0008,汽开区,4021,191.21038850420703
1407,2,185,727,26.0737500000019,36.6283333333328,I0008,汽开区,8435,129.75590304538395
1408,3,115,320,33.625500000003,36.866000000001,I0008,汽开区,652,155.75719095728232
1409,1,48,134,45.322500000001,42.283,I0007,汽开区,85,82.71270223575641
