节点编号,路口横坐标,路口纵坐标,路口节点连接社区数,路口节点所属行政区
510,15.7121250000003,28.3782333333325,0.0,汽开区
511,15.4878750000016,29.3349666666671,0.0,汽开区
512,15.413125000002,30.4703666666673,0.0,汽开区
513,15.3569250000025,31.3609666666655,0.0,汽开区
514,18.9836250000006,32.4306000000002,0.0,汽开区
515,18.9585250000022,32.426466666666,0.0,汽开区
516,17.7718250000005,32.1436000000001,0.0,汽开区
517,15.4923250000003,31.6215,0.0,汽开区
518,41.1472750000002,44.1861333333335,0.0,汽开区
519,41.0218499999999,43.9427666666674,0.0,汽开区
520,41.0381750000006,43.8911000000009,0.0,汽开区
521,41.2424250000001,43.7546666666672,0.0,汽开区
522,41.2777750000011,43.7552666666671,0.0,汽开区
523,41.3059750000002,43.759399999999,1.0,汽开区
524,41.4437999999997,43.8426333333339,0.0,汽开区
525,41.489600000002,43.9399999999992,0.0,汽开区
526,41.2688250000031,44.2110666666669,0.0,汽开区
527,41.2216250000022,44.2089999999998,0.0,汽开区
528,36.9641000000023,49.9699999999995,1.0,绿园区
529,36.965275,49.9307333333334,0.0,绿园区
530,36.9942000000023,48.0757000000007,1.0,绿园区
531,37.0080500000007,47.0706333333339,0.0,绿园区
532,37.0157750000004,46.4784999999992,0.0,绿园区
533,37.0388750000004,45.5296333333332,0.0,绿园区
534,37.1042250000002,44.0068000000006,0.0,绿园区
535,37.1032500000013,43.918499999999,0.0,绿园区
536,37.1027500000025,43.8723666666666,0.0,汽开区
537,37.1236250000031,42.6846000000012,0.0,汽开区
538,37.1535000000023,41.1118333333344,0.0,汽开区
539,37.1833000000024,39.905366666666,0.0,汽开区
540,37.2118000000015,39.9063333333345,0.0,汽开区
541,37.1799750000008,41.1137666666666,0.0,汽开区
542,37.1804000000004,41.8008333333333,1.0,汽开区
543,37.1452750000003,42.6844333333326,0.0,汽开区
544,37.1400250000029,43.8724999999991,0.0,汽开区
545,37.1389500000028,43.9193666666663,0.0,汽开区
546,37.1389999999998,44.0074333333342,0.0,绿园区
547,37.0897000000028,45.5311000000004,2.0,绿园区
548,37.0696750000015,46.4784999999992,1.0,绿园区
549,37.060450000002,47.0721000000012,0.0,绿园区
550,37.0160750000004,49.9313333333333,1.0,绿园区
551,37.0154750000005,49.9699999999995,1.0,绿园区
552,25.7361500000002,31.9000000000003,0.0,汽开区
553,25.7487000000012,31.8621999999991,0.0,汽开区
554,25.8052749999997,31.7180999999991,0.0,汽开区
555,26.0020500000024,31.1741333333326,0.0,汽开区
556,26.2312750000007,30.5306000000011,0.0,汽开区
557,24.1876249999997,31.1747333333325,0.0,汽开区
558,25.9276000000028,31.7627333333329,0.0,汽开区
559,27.4902000000026,32.2850666666668,0.0,汽开区
560,27.668000000002,32.3461333333341,0.0,汽开区
561,27.6773500000012,32.3491,0.0,汽开区
562,27.7341,32.5223333333327,0.0,汽开区
563,27.6874750000005,32.5050333333342,0.0,汽开区
564,33.0815750000006,30.7963333333324,0.0,汽开区
565,32.1864500000011,32.4444000000005,1.0,汽开区
566,31.9499250000028,32.8537666666667,0.0,汽开区
567,31.9281000000018,32.8922333333329,0.0,汽开区
568,31.7243500000011,33.2176333333341,1.0,汽开区
569,31.4405250000007,33.7249666666655,0.0,汽开区
570,31.0279500000021,34.4475666666663,0.0,汽开区
571,30.9852500000005,34.5277000000005,0.0,汽开区
572,30.5990500000028,35.225433333333,0.0,汽开区
573,30.2860000000003,35.7843666666658,1.0,汽开区
574,33.0472999999998,29.1741000000011,0.0,汽开区
575,35.9367749999997,26.7057333333322,0.0,长春新区(高新)
576,37.2318000000007,25.6124,1.0,长春新区(高新)
577,38.6696250000007,24.3909333333339,0.0,长春新区(高新)
578,38.956050000003,24.1417666666663,1.0,长春新区(高新)
579,38.9860750000004,24.1161666666656,0.0,长春新区(高新)
580,39.018875,24.0829666666661,0.0,长春新区(高新)
581,39.0458000000002,24.0541333333345,0.0,长春新区(高新)
582,39.305050000003,23.7801333333323,0.0,长春新区(高新)
583,24.9978750000004,8.11090000000074,0.0,长春新区(高新)
584,25.4717000000007,8.61553333333376,0.0,长春新区(高新)
585,44.8810750000028,6.17259999999931,0.0,长春新区(高新)
586,44.8795000000004,6.36180000000053,0.0,长春新区(高新)
587,44.8692250000029,7.59710000000051,0.0,长春新区(高新)
588,44.8625000000007,8.40213333333395,0.0,长春新区(高新)
589,44.8557000000029,9.29159999999977,0.0,长春新区(高新)
590,44.5842000000027,11.008799999999,0.0,南关区
591,43.9311000000018,11.8908333333323,0.0,南关区
592,43.8889000000025,11.9394999999993,0.0,南关区
593,43.8342750000018,11.9907999999995,0.0,南关区
594,43.4809000000023,12.3814333333338,0.0,长春新区(高新)
595,42.7404750000022,13.3523666666662,0.0,长春新区(高新)
596,42.5348250000006,14.6647333333334,0.0,长春新区(高新)
597,42.5317249999999,14.7124999999993,0.0,长春新区(高新)
598,42.5325500000007,15.5877333333336,0.0,长春新区(高新)
599,42.5285000000031,16.1293000000005,0.0,长春新区(高新)
600,42.5161000000003,17.3159666666673,0.0,长春新区(高新)
601,42.5158500000009,17.3806666666678,0.0,长春新区(高新)
602,42.5129500000026,18.0993666666656,0.0,南关区
603,42.5038999999998,20.3545666666661,0.0,长春新区(高新)
604,28.2526500000024,30.3942666666662,0.0,汽开区
605,26.599025000003,29.6940333333329,0.0,汽开区
606,30.9820500000022,32.395400000001,0.0,汽开区
607,30.7964750000025,32.7207999999999,1.0,汽开区
608,30.5017250000006,33.2421333333339,0.0,汽开区
609,30.0978000000001,33.9601666666667,0.0,汽开区
610,30.0571250000026,34.0364000000003,0.0,汽开区
611,29.6546500000012,34.7360666666674,0.0,汽开区
612,29.288300000001,35.4032666666673,1.0,汽开区
613,33.1907250000008,30.8453333333342,1.0,汽开区
614,32.1957750000017,30.3221333333331,0.0,汽开区
615,32.1379750000013,30.2934999999991,0.0,汽开区
616,33.5890000000028,29.6631000000005,0.0,汽开区
617,32.6581000000026,28.3269333333323,0.0,汽开区
618,41.1913500000019,37.2010999999996,0.0,汽开区
619,41.269125000003,37.2235999999996,0.0,汽开区
620,41.3390500000013,37.2779666666669,0.0,汽开区
621,41.4032500000019,37.4292333333344,1.0,汽开区
622,36.1433750000018,39.8954666666664,2.0,汽开区
623,36.1604500000006,38.6310666666674,1.0,汽开区
624,37.9355500000003,36.0848666666674,0.0,汽开区
625,38.7687000000021,36.6325666666659,0.0,汽开区
626,39.3070000000009,36.6453333333325,0.0,汽开区
627,40.065975000001,36.6633000000007,0.0,汽开区
628,41.3999250000003,36.9815333333345,0.0,汽开区
629,55.518750000001,38.196033333333,0.0,朝阳区
630,54.6904000000019,38.178866666667,0.0,朝阳区
631,54.6604250000016,38.1782333333334,0.0,朝阳区
632,54.6242000000028,38.1769333333324,0.0,朝阳区
633,54.2657750000011,38.1720999999994,0.0,朝阳区
634,54.0430250000021,38.1688000000011,0.0,朝阳区
635,53.461875,38.1627333333322,0.0,朝阳区
636,52.897275000003,38.1542666666661,0.0,朝阳区
637,52.8637000000032,38.1537666666674,0.0,朝阳区
638,52.3028250000017,38.1452666666675,0.0,朝阳区
639,51.6818500000014,38.1381666666674,0.0,朝阳区
640,49.9566500000022,38.1035000000007,0.0,朝阳区
641,32.7480500000021,46.0226333333343,0.0,绿园区
642,32.7053500000005,45.9835666666659,0.0,绿园区
643,33.0346000000006,43.9391666666656,0.0,绿园区
644,33.0487500000025,43.8524333333324,0.0,绿园区
645,33.0558500000002,43.8064999999999,0.0,绿园区
646,33.1761500000027,42.9095999999992,0.0,绿园区
647,33.4340750000024,41.0783333333337,0.0,汽开区
648,33.4524000000016,41.0351666666671,0.0,汽开区
649,33.6012500000003,39.8891666666662,3.0,汽开区
650,33.8160000000016,38.4026666666676,0.0,汽开区
651,33.8995000000004,37.7687333333322,0.0,汽开区
652,33.9862500000017,37.192766666666,1.0,汽开区
653,34.0853750000001,36.6805000000004,0.0,汽开区
654,35.2900500000004,34.9401,0.0,汽开区
655,35.8294000000008,34.2012999999994,0.0,汽开区
656,36.0738500000011,33.8664333333322,0.0,汽开区
657,36.6056750000006,33.1379333333336,0.0,朝阳区
658,35.5379500000019,32.4140999999993,0.0,汽开区
659,35.0094500000004,33.1393666666671,0.0,汽开区
660,34.7634250000013,33.4768000000002,0.0,汽开区
661,34.2190000000002,34.2255333333341,0.0,汽开区
662,34.1935000000007,34.2616333333344,0.0,汽开区
663,36.7993250000005,38.7723333333341,0.0,汽开区
664,36.1176749999999,38.6095666666672,0.0,汽开区
665,35.3764250000026,38.4229666666656,0.0,汽开区
666,34.8991000000005,38.4103666666675,1.0,汽开区
667,33.8571750000014,38.4022000000002,1.0,汽开区
668,33.1005500000003,43.8556999999994,0.0,绿园区
669,35.3374750000022,43.8910666666672,0.0,绿园区
670,38.973575,43.9410666666665,0.0,绿园区
671,40.0894000000029,43.9573999999989,0.0,汽开区
672,34.0646000000007,31.4152666666677,0.0,汽开区
673,36.6947500000023,33.1982999999999,0.0,朝阳区
674,37.6199499999999,33.820266666666,0.0,朝阳区
675,46.0228250000014,32.9572999999996,0.0,朝阳区
676,46.0896500000025,33.0568666666669,0.0,朝阳区
677,45.9482000000016,33.0290666666665,0.0,朝阳区
678,32.5772250000007,46.0198333333324,0.0,绿园区
679,30.4876000000007,46.1271333333334,0.0,绿园区
680,29.329275000002,46.1695666666676,0.0,绿园区
681,13.6853750000014,46.7980333333339,0.0,绿园区
682,16.6434500000001,46.6729666666671,0.0,绿园区
683,17.5771750000031,46.6166666666676,0.0,绿园区
684,17.6192250000007,46.6151333333329,0.0,绿园区
685,20.1170500000032,46.5293333333345,0.0,绿园区
686,21.1884250000018,46.4742666666661,0.0,绿园区
687,21.9695000000009,46.444400000001,0.0,绿园区
688,22.984325000003,46.3956333333329,0.0,绿园区
689,23.4751250000009,46.3771666666659,0.0,绿园区
690,23.7085500000021,46.3646666666667,0.0,绿园区
691,24.2008499999997,46.3303999999999,0.0,绿园区
692,24.7565500000029,46.3217999999988,0.0,绿园区
693,24.9269500000011,46.3129333333328,0.0,绿园区
694,28.3258250000031,46.1774999999989,0.0,绿园区
695,28.9703500000016,46.1393666666676,0.0,绿园区
696,13.629250000001,46.7661666666667,0.0,绿园区
697,15.4969250000008,43.1884666666657,0.0,绿园区
698,15.9364500000017,42.3746666666673,0.0,绿园区
699,16.0111500000006,42.2295000000001,0.0,绿园区
700,16.0555250000023,42.1457666666664,0.0,绿园区
701,16.1268000000021,42.0090666666676,0.0,绿园区
702,17.3424250000025,39.6365666666678,0.0,汽开区
703,17.3687999999999,39.5853666666663,0.0,汽开区
704,18.261325000001,37.4474000000002,0.0,汽开区
705,13.6373250000013,46.8845333333334,0.0,绿园区
706,13.6105000000022,46.8816666666664,0.0,绿园区
707,13.5713000000024,46.8422999999992,0.0,绿园区
708,13.6590000000005,46.7727999999994,0.0,绿园区
709,13.6923000000024,46.8225666666674,0.0,绿园区
710,11.3833000000021,47.0757333333343,0.0,绿园区
711,32.7480500000021,45.9699000000005,0.0,绿园区
712,33.8497000000011,45.7465666666674,0.0,绿园区
713,35.2346250000011,45.5102000000001,1.0,绿园区
714,35.3061750000023,45.5093666666665,1.0,绿园区
715,37.8185500000008,45.5387666666667,0.0,绿园区
716,38.2570750000006,45.5421999999999,1.0,绿园区
717,38.559075000002,45.5445666666658,0.0,绿园区
718,39.5072000000027,45.5568,0.0,绿园区
719,40.071925000003,45.5674333333344,1.0,绿园区
720,41.2100750000022,45.5877000000011,1.0,绿园区
721,41.2523250000021,45.5889000000009,5.0,绿园区
722,42.9149000000031,45.6298666666678,3.0,绿园区
723,43.4997750000008,45.6360333333331,1.0,绿园区
724,43.9185250000023,45.6164999999989,1.0,绿园区
725,44.3148000000022,45.4885,0.0,绿园区
726,44.422100000002,45.4437666666673,0.0,绿园区
727,44.7386250000008,45.2831333333326,0.0,绿园区
728,45.0979000000018,45.1049000000007,0.0,绿园区
729,45.5218250000016,44.8888999999989,2.0,绿园区
730,45.8716000000017,44.7181333333333,1.0,绿园区
731,46.3071750000026,44.5000666666668,1.0,绿园区
732,46.5314750000019,44.3834999999998,0.0,绿园区
733,41.3121750000016,41.8242999999995,0.0,汽开区
734,41.2982750000026,42.4979333333345,2.0,汽开区
735,41.2689999999998,42.4986666666669,0.0,汽开区
736,39.4855750000005,41.1506333333331,0.0,汽开区
737,39.4931750000005,40.6978666666665,0.0,汽开区
738,39.4953250000008,40.5939333333336,0.0,汽开区
739,39.4980750000009,40.4607666666668,0.0,汽开区
740,39.4997250000024,40.3822999999998,0.0,汽开区
741,39.5015750000027,40.2924000000008,0.0,汽开区
742,39.6326000000009,40.1599666666665,0.0,汽开区
743,39.6861250000029,40.1058666666666,0.0,汽开区
744,39.8724000000001,40.2319666666671,0.0,汽开区
745,39.8231000000031,40.2997000000009,0.0,汽开区
746,39.7898500000018,40.3900666666672,0.0,汽开区
747,39.7887750000017,40.4649333333325,0.0,汽开区
748,39.7869750000019,40.5910333333329,0.0,汽开区
749,39.7854750000022,40.6957999999994,0.0,汽开区
750,39.7789750000008,41.1516333333329,0.0,汽开区
751,38.9905500000012,42.4192666666675,2.0,汽开区
752,40.1162750000026,42.4476999999991,1.0,汽开区
753,40.9811250000018,42.4820666666671,0.0,汽开区
754,41.2365000000001,42.4987666666657,0.0,汽开区
755,41.268800000001,44.7208333333341,1.0,汽开区
756,41.6698250000032,47.9429000000001,0.0,绿园区
757,42.3670500000029,49.7851000000011,0.0,绿园区
758,42.3767250000005,49.8106333333344,0.0,绿园区
759,42.3389000000007,49.824000000001,0.0,绿园区
760,42.3292750000002,49.7984000000002,0.0,绿园区
761,42.1691250000009,49.3732000000004,1.0,绿园区
762,41.8668250000032,48.5704999999991,2.0,绿园区
763,41.6344750000022,47.9535333333322,0.0,绿园区
764,41.3067250000019,47.111200000001,2.0,绿园区
765,41.2015250000017,46.4066666666672,3.0,绿园区
766,26.4831000000001,50.6729333333335,0.0,绿园区
767,25.982250000002,50.7223666666666,0.0,绿园区
768,28.5062750000016,50.6929666666665,0.0,绿园区
769,29.1754750000024,50.8235333333336,0.0,绿园区
770,26.2759000000017,50.642200000001,0.0,绿园区
771,26.5046000000027,50.6438333333345,0.0,绿园区
772,28.2849000000027,50.6565,0.0,绿园区
773,28.5530250000008,50.6584000000008,0.0,绿园区
774,29.1031000000004,50.753233333334,0.0,绿园区
775,29.2477250000012,50.7780999999999,0.0,绿园区
776,42.5081250000012,49.8031666666658,0.0,绿园区
777,42.705650000002,50.0395666666667,0.0,绿园区
778,42.4645000000012,50.2833333333328,0.0,绿园区
779,42.4196500000029,50.2813333333331,0.0,绿园区
780,42.2008750000025,50.0345999999989,0.0,绿园区
781,39.3866250000023,57.3545000000001,0.0,绿园区
782,37.5842750000004,54.7445333333343,0.0,绿园区
783,37.5639500000027,54.699633333333,0.0,绿园区
784,37.5346500000013,54.6451333333333,0.0,绿园区
785,36.4376250000014,52.7231333333328,0.0,绿园区
786,35.9633000000024,51.8725666666668,0.0,绿园区
787,35.7943250000012,51.5695333333331,0.0,绿园区
788,35.4576250000029,50.9688666666672,1.0,绿园区
789,34.9253249999997,49.9865666666655,1.0,绿园区
790,35.8248250000024,51.5519666666672,1.0,绿园区
791,36.3897000000009,52.5615333333344,0.0,绿园区
792,36.4671250000015,52.6999333333341,0.0,绿园区
793,37.5560999999998,54.601333333333,0.0,绿园区
794,33.5448750000005,47.4391000000007,0.0,绿园区
795,33.5790250000017,47.4975666666661,0.0,绿园区
796,33.9369250000026,48.1604333333342,0.0,绿园区
797,34.1437000000013,48.5434333333335,0.0,绿园区
798,34.8857500000008,49.9169333333332,0.0,绿园区
799,34.900750000002,49.9446999999999,0.0,绿园区
800,51.459150000003,23.9488333333332,0.0,南关区
801,52.358850000001,23.5363666666662,1.0,南关区
802,53.5766750000022,22.9780333333333,0.0,南关区
803,53.621500000002,22.9574999999992,0.0,南关区
804,54.7181000000023,22.4547333333334,0.0,南关区
805,54.9011250000007,22.3746333333329,0.0,南关区
806,54.9421250000002,22.3568333333333,0.0,南关区
807,55.0694500000013,22.2860000000011,0.0,南关区
808,55.8183999999997,21.9747666666663,0.0,南关区
809,56.6562500000032,21.9463999999997,0.0,南关区
810,57.7053750000012,21.9510333333327,0.0,南关区
811,57.870825000002,21.9508333333328,0.0,南关区
812,58.7212749999999,21.9494666666667,1.0,南关区
813,59.8072250000001,21.9477666666658,1.0,南关区
814,60.1229250000017,21.9472666666671,0.0,南关区
815,23.7997249999999,21.1622333333329,0.0,汽开区
816,23.1712250000022,20.4229666666672,0.0,汽开区
817,22.9669500000007,20.223199999999,0.0,汽开区
818,21.597400000001,18.8839666666662,0.0,汽开区
819,21.5488000000015,18.8393333333323,0.0,汽开区
820,20.6894750000011,18.0018333333341,0.0,汽开区
821,18.8484750000022,15.9765000000007,0.0,汽开区
822,18.8123250000025,15.9354333333326,0.0,汽开区
823,33.2114000000026,33.5408333333334,1.0,汽开区
824,33.1829500000005,33.5779666666672,0.0,汽开区
825,32.6219250000008,34.3460666666668,1.0,汽开区
826,32.2174000000004,35.071166666666,0.0,汽开区
827,32.1767500000014,35.1434666666677,1.0,汽开区
828,31.7731500000029,35.8616666666668,1.0,汽开区
829,31.5766500000017,36.2115000000003,0.0,汽开区
830,31.1763999999997,36.9636,2.0,汽开区
831,30.5380750000026,38.4965999999996,1.0,汽开区
832,35.3828749999998,39.9083999999993,1.0,汽开区
833,33.6593250000021,39.8986333333345,1.0,汽开区
834,43.9030750000029,31.0707999999996,4.0,朝阳区
835,44.401275000002,31.0842666666673,1.0,朝阳区
836,44.8755750000025,31.1022333333331,0.0,朝阳区
837,45.0216000000019,31.1017000000007,0.0,朝阳区
838,45.8266000000016,31.0962666666678,0.0,朝阳区
839,40.9825000000019,17.4068333333324,0.0,长春新区(高新)
840,40.5341750000012,17.3981333333326,2.0,长春新区(高新)
841,39.0094500000018,17.407200000001,0.0,长春新区(高新)
842,37.438925,17.427033333334,0.0,长春新区(高新)
843,37.2623250000004,17.4292666666673,0.0,长春新区(高新)
844,36.1154500000005,17.4456333333334,0.0,长春新区(高新)
845,31.6145500000005,17.8859999999996,0.0,长春新区(高新)
846,30.1946500000021,18.164400000001,0.0,长春新区(高新)
847,29.9627500000028,18.2077666666676,0.0,长春新区(高新)
848,29.3682750000031,18.321499999999,0.0,长春新区(高新)
849,29.3162500000008,18.3306666666662,0.0,长春新区(高新)
850,28.1508000000024,18.560566666667,0.0,长春新区(高新)
851,67.3792000000013,22.2422000000009,1.0,净月区
852,66.3601500000013,22.0689000000007,1.0,净月区
853,64.7556500000022,21.9986999999999,0.0,净月区
854,64.7053750000026,21.9979666666674,1.0,净月区
